roi,brain_metric,model_rdm,level,comparator,n_stimuli,n_cells,r_sb_model,l1_cv_model,subject,row_type,score_obs,score_per_subject,perm_p,perm_z,n_perm,perm_seed,nili_upper,nili_lower,nili_upper_ci_lo,nili_upper_ci_hi,nili_lower_ci_lo,nili_lower_ci_hi,nili_crossed,l1_baseline,l1_cv_brain,achievement_nili_lower,achievement_nili_upper,r_hh_brain,r_sb_brain,split_mode,n_splits,ceiling_one_sided,ceiling_two_sided,achievement_one_sided,achievement_two_sided,degenerate
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L1,l1_r0,100,4950,1.0,0.6215286405986206,F1+F2+F3,nili,0.841877118994914,0.841981;0.839159;0.844492,1.0,-7.862310576277713,1000,12429270699066063476,0.9982029733960712,0.9959559863421178,0.9982029733960712,1.0000000000000002,0.9959559863421177,1.0000000000000002,False,0.8460394268945949,,-0.027764163712267184,-0.027354172503073707,,,,,,,,,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L1,l1_r0,100,4950,1.0,0.6215286405986206,sub-01,split_half,0.8419810248142904,,1.0,-5.650518856306284,1000,12429270699066063477,,,,,,,False,0.8460824776016806,0.08757481508298583,,,0.9970959883963916,0.9985458828116018,all,462.0,0.9992726769063597,0.9992726769063597,-0.026773597828102017,-0.026773597828102017,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L1,l1_r0,100,4950,1.0,0.6215286405986206,sub-02,split_half,0.839158567598879,,1.0,-6.463556553856704,1000,12429270699066063478,,,,,,,False,0.8447475654899779,0.10419502390908592,,,0.99782719004984,0.9989124134654982,all,462.0,0.9994560587967328,0.9994560587967328,-0.03612599264357823,-0.03612599264357823,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L1,l1_r0,100,4950,1.0,0.6215286405986206,sub-03,split_half,0.8444917645715726,,1.0,-5.294357200353672,1000,12429270699066063479,,,,,,,False,0.8472882375921262,0.06930655272187693,,,0.9972628766447676,0.9986295627945428,all,462.0,0.9993145464740033,0.9993145464740033,-0.018394664983456696,-0.018394664983456696,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L2,pearson,100,4950,1.0,,F1+F2+F3,nili,-0.08984631325840853,-0.089607;-0.102633;-0.077298,1.0,-7.776648263866678,1000,12429270699066063476,0.7375684253257272,0.38980998237383907,0.7375684253257271,1.0,0.38980998237383907,1.0,False,,,-0.23048746138123088,-0.12181420756824064,,,,,,,,,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L2,pearson,100,4950,1.0,,sub-01,split_half,-0.08960717678160485,,1.0,-5.650518856306183,1000,12429270699066063477,,,,,,,False,,,,,0.3337925436627248,0.5005164337567787,all,462.0,0.7074718607526229,0.7074718607526229,-0.12665829095489242,-0.12665829095489242,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L2,pearson,100,4950,1.0,,sub-02,split_half,-0.10263336911570442,,1.0,-6.4635565538566455,1000,12429270699066063478,,,,,,,False,,,,,0.5656330558710041,0.7225614632367698,all,462.0,0.8500361540762662,0.8500361540762662,-0.12074000455573097,-0.12074000455573097,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L2,pearson,100,4950,1.0,,sub-03,split_half,-0.07729839387791632,,1.0,-5.2943572003540975,1000,12429270699066063479,,,,,,,False,,,,,0.1513062403009049,0.2628427346339399,all,462.0,0.5126819039462384,0.5126819039462384,-0.15077261998703606,-0.15077261998703606,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,spearman,100,4950,1.0,,F1+F2+F3,nili,-0.08805834148763454,-0.082360;-0.110678;-0.071137,1.0,-5.308375245629967,1000,12429270699066063476,0.718209701467412,0.3522117325727021,0.718209701467412,0.9999999999999999,0.3522117325727021,0.9999999999999999,False,,,-0.25001535537848074,-0.1226081203132148,,,,,,,,,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,spearman,100,4950,1.0,,sub-01,split_half,-0.08235986482254504,,0.999000999000999,-3.6334819346937364,1000,12429270699066063477,,,,,,,False,,,,,0.2979383271037648,0.459094736448053,all,462.0,0.6775653005047211,0.6775653005047211,-0.12155266032837699,-0.12155266032837699,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,spearman,100,4950,1.0,,sub-02,split_half,-0.11067779410557016,,1.0,-4.863655059901521,1000,12429270699066063478,,,,,,,False,,,,,0.362373865520051,0.5319741881303987,all,462.0,0.7293656066270184,0.7293656066270184,-0.1517452880968767,-0.1517452880968767,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,spearman,100,4950,1.0,,sub-03,split_half,-0.07113736553478842,,1.0,-3.390086824403691,1000,12429270699066063479,,,,,,,False,,,,,0.132102260121372,0.2333751371668658,all,462.0,0.4830891606803715,0.4830891606803715,-0.1472551473409178,-0.1472551473409178,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,kendall,100,4950,1.0,,F1+F2+F3,nili,-0.05838845109000695,-0.054767;-0.073170;-0.047228,1.0,-5.275041574050672,1000,12429270699066063476,0.5209806422366693,0.2388824031662792,0.5209806422366693,0.9999999999999999,0.23888240316627918,0.9999999999999999,False,,,-0.24442340798691822,-0.11207412782043914,,,,,,,,,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,kendall,100,4950,1.0,,sub-01,split_half,-0.05476735428644904,,0.999000999000999,-3.621044290125273,1000,12429270699066063477,,,,,,,False,,,,,0.2014417824855195,0.3353334059496093,all,462.0,0.5790797923858242,0.5790797923858242,-0.09457652469758283,-0.09457652469758283,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,kendall,100,4950,1.0,,sub-02,split_half,-0.07316984759700458,,1.0,-4.827537367116604,1000,12429270699066063478,,,,,,,False,,,,,0.2486990457151554,0.3983330436081505,all,462.0,0.6311363114321268,0.6311363114321268,-0.11593350956305001,-0.11593350956305001,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_choice_probability_rdm.csv,L3,kendall,100,4950,1.0,,sub-03,split_half,-0.047228151386567226,,1.0,-3.374344965251506,1000,12429270699066063479,,,,,,,False,,,,,0.088256101164494,0.1621973009295424,all,462.0,0.4027372604186784,0.4027372604186784,-0.11726789653748373,-0.11726789653748373,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L1,l1_r0,100,4950,1.0,0.2607311040005725,F1+F2+F3,nili,0.9661981454289524,0.966494;0.965492;0.966608,0.000999000999000999,5.457879766230861,1000,1397308926575765560,0.9982029733960712,0.9959559863421178,0.9982029733960712,1.0000000000000002,0.9959559863421177,1.0000000000000002,False,0.9639115261160368,,0.0713577104055742,0.06668191325499905,,,,,,,,,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L1,l1_r0,100,4950,1.0,0.2607311040005725,sub-01,split_half,0.966494456810254,,0.000999000999000999,4.682628133514744,1000,1397308926575765561,,,,,,,False,0.9639605747436163,0.08757481508298583,,,0.9970959883963916,0.9985458828116018,all,462.0,0.9992726769063597,0.9992726769063597,0.0717567607547067,0.0717567607547067,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L1,l1_r0,100,4950,1.0,0.2607311040005725,sub-02,split_half,0.9654917227440238,,0.000999000999000999,4.48235166165884,1000,1397308926575765562,,,,,,,False,0.9624396797002904,0.10419502390908592,,,0.99782719004984,0.9989124134654982,all,462.0,0.9994560587967328,0.9994560587967328,0.08245115049696307,0.08245115049696307,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L1,l1_r0,100,4950,1.0,0.2607311040005725,sub-03,split_half,0.9666082567325797,,0.001998001998001998,3.0541801451608217,1000,1397308926575765563,,,,,,,False,0.9653343239042035,0.06930655272187693,,,0.9972628766447676,0.9986295627945428,all,462.0,0.9993145464740033,0.9993145464740033,0.037490420369064796,0.037490420369064796,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L2,pearson,100,4950,1.0,,F1+F2+F3,nili,0.10132153237063897,0.114828;0.116475;0.072662,0.000999000999000999,5.388884780344714,1000,1397308926575765560,0.7375684253257272,0.38980998237383907,0.7375684253257271,1.0,0.38980998237383907,1.0,False,,,0.25992544304180665,0.13737238321433437,,,,,,,,,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L2,pearson,100,4950,1.0,,sub-01,split_half,0.11482824295562061,,0.000999000999000999,4.682628133514858,1000,1397308926575765561,,,,,,,False,,,,,0.3337925436627248,0.5005164337567787,all,462.0,0.7074718607526229,0.7074718607526229,0.16230785890687438,0.16230785890687438,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L2,pearson,100,4950,1.0,,sub-02,split_half,0.11647465708922451,,0.000999000999000999,4.482351661659099,1000,1397308926575765562,,,,,,,False,,,,,0.5656330558710041,0.7225614632367698,all,462.0,0.8500361540762662,0.8500361540762662,0.1370231801679041,0.1370231801679041,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L2,pearson,100,4950,1.0,,sub-03,split_half,0.07266169706707185,,0.001998001998001998,3.0541801451604504,1000,1397308926575765563,,,,,,,False,,,,,0.1513062403009049,0.2628427346339399,all,462.0,0.5126819039462384,0.5126819039462384,0.14172861672662315,0.14172861672662315,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,spearman,100,4950,1.0,,F1+F2+F3,nili,0.10797521523140652,0.116521;0.143230;0.064174,0.000999000999000999,4.572518942784632,1000,1397308926575765560,0.718209701467412,0.3522117325727021,0.718209701467412,0.9999999999999999,0.3522117325727021,0.9999999999999999,False,,,0.30656336869504686,0.15033939949682756,,,,,,,,,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,spearman,100,4950,1.0,,sub-01,split_half,0.11652131640890499,,0.000999000999000999,3.716768124050755,1000,1397308926575765561,,,,,,,False,,,,,0.2979383271037648,0.459094736448053,all,462.0,0.6775653005047211,0.6775653005047211,0.1719706075888299,0.1719706075888299,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,spearman,100,4950,1.0,,sub-02,split_half,0.14323011854275092,,0.000999000999000999,4.78701602230118,1000,1397308926575765562,,,,,,,False,,,,,0.362373865520051,0.5319741881303987,all,462.0,0.7293656066270184,0.7293656066270184,0.19637629913086327,0.19637629913086327,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,spearman,100,4950,1.0,,sub-03,split_half,0.06417421074256362,,0.014985014985014986,2.0771785316755436,1000,1397308926575765563,,,,,,,False,,,,,0.132102260121372,0.2333751371668658,all,462.0,0.4830891606803715,0.4830891606803715,0.13284133854748917,0.13284133854748917,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,kendall,100,4950,1.0,,F1+F2+F3,nili,0.07175702604274033,0.077762;0.094963;0.042545,0.000999000999000999,4.554318622474689,1000,1397308926575765560,0.5209806422366693,0.2388824031662792,0.5209806422366693,0.9999999999999999,0.23888240316627918,0.9999999999999999,False,,,0.3003864039026446,0.13773453411757053,,,,,,,,,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,kendall,100,4950,1.0,,sub-01,split_half,0.07776247012456346,,0.000999000999000999,3.7192748393798643,1000,1397308926575765561,,,,,,,False,,,,,0.2014417824855195,0.3353334059496093,all,462.0,0.5790797923858242,0.5790797923858242,0.1342862782418637,0.1342862782418637,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,kendall,100,4950,1.0,,sub-02,split_half,0.09496321060677496,,0.000999000999000999,4.756678192283425,1000,1397308926575765562,,,,,,,False,,,,,0.2486990457151554,0.3983330436081505,all,462.0,0.6311363114321268,0.6311363114321268,0.15046386792623548,0.15046386792623548,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_cosine_rdm.csv,L3,kendall,100,4950,1.0,,sub-03,split_half,0.042545397396882546,,0.014985014985014986,2.063928914507894,1000,1397308926575765563,,,,,,,False,,,,,0.088256101164494,0.1621973009295424,all,462.0,0.4027372604186784,0.4027372604186784,0.10564057905308567,0.10564057905308567,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L1,l1_r0,100,4950,1.0,0.5589913503125625,F1+F2+F3,nili,0.8651611859207656,0.864781;0.862266;0.868436,1.0,-5.602989085685535,1000,18060279456820579972,0.9982029733960712,0.9959559863421178,0.9982029733960712,1.0000000000000002,0.9959559863421177,1.0000000000000002,False,0.86950876611166,,-0.034382568339348114,-0.03378225238441591,,,,,,,,,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L1,l1_r0,100,4950,1.0,0.5589913503125625,sub-01,split_half,0.8647813325118773,,1.0,-4.569131123175159,1000,18060279456820579973,,,,,,,False,0.8695530110558177,0.08757481508298583,,,0.9970959883963916,0.9985458828116018,all,462.0,0.9992726769063597,0.9992726769063597,-0.036784542364133095,-0.036784542364133095,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L1,l1_r0,100,4950,1.0,0.5589913503125625,sub-02,split_half,0.8622661362201317,,1.0,-4.736696694670467,1000,18060279456820579974,,,,,,,False,0.8681810681578672,0.10419502390908592,,,0.99782719004984,0.9989124134654982,all,462.0,0.9994560587967328,0.9994560587967328,-0.0450575689165909,-0.0450575689165909,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L1,l1_r0,100,4950,1.0,0.5589913503125625,sub-03,split_half,0.8684360890302879,,0.998001998001998,-3.0913751887681853,1000,18060279456820579975,,,,,,,False,0.8707922191212946,0.06930655272187693,,,0.9972628766447676,0.9986295627945428,all,462.0,0.9993145464740033,0.9993145464740033,-0.018332457398943923,-0.018332457398943923,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L2,pearson,100,4950,1.0,,F1+F2+F3,nili,-0.10017826213301584,-0.112623;-0.117426;-0.070486,1.0,-5.537099897896198,1000,18060279456820579972,0.7375684253257272,0.38980998237383907,0.7375684253257271,1.0,0.38980998237383907,1.0,False,,,-0.2569925519171081,-0.13582233009605152,,,,,,,,,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L2,pearson,100,4950,1.0,,sub-01,split_half,-0.11262310446035037,,1.0,-4.569131123175091,1000,18060279456820579973,,,,,,,False,,,,,0.3337925436627248,0.5005164337567787,all,462.0,0.7074718607526229,0.7074718607526229,-0.15919093141109475,-0.15919093141109475,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L2,pearson,100,4950,1.0,,sub-02,split_half,-0.11742577179701369,,1.0,-4.736696694670593,1000,18060279456820579974,,,,,,,False,,,,,0.5656330558710041,0.7225614632367698,all,462.0,0.8500361540762662,0.8500361540762662,-0.13814209105566835,-0.13814209105566835,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L2,pearson,100,4950,1.0,,sub-03,split_half,-0.07048591014168344,,0.998001998001998,-3.0913751887680565,1000,18060279456820579975,,,,,,,False,,,,,0.1513062403009049,0.2628427346339399,all,462.0,0.5126819039462384,0.5126819039462384,-0.13748468514128567,-0.13748468514128567,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,spearman,100,4950,1.0,,F1+F2+F3,nili,-0.10652715735095615,-0.112641;-0.143688;-0.063253,1.0,-4.497470188104782,1000,18060279456820579972,0.718209701467412,0.3522117325727021,0.718209701467412,0.9999999999999999,0.3522117325727021,0.9999999999999999,False,,,-0.3024520409153811,-0.14832319465095628,,,,,,,,,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,spearman,100,4950,1.0,,sub-01,split_half,-0.11264073600052471,,1.0,-3.570788115243537,1000,18060279456820579973,,,,,,,False,,,,,0.2979383271037648,0.459094736448053,all,462.0,0.6775653005047211,0.6775653005047211,-0.16624336564552256,-0.16624336564552256,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,spearman,100,4950,1.0,,sub-02,split_half,-0.14368800994543451,,1.0,-4.639459732333863,1000,18060279456820579974,,,,,,,False,,,,,0.362373865520051,0.5319741881303987,all,462.0,0.7293656066270184,0.7293656066270184,-0.19700409320083748,-0.19700409320083748,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,spearman,100,4950,1.0,,sub-03,split_half,-0.06325272610690925,,0.9790209790209791,-2.168540154170701,1000,18060279456820579975,,,,,,,False,,,,,0.132102260121372,0.2333751371668658,all,462.0,0.4830891606803715,0.4830891606803715,-0.13093385497994944,-0.13093385497994944,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,kendall,100,4950,1.0,,F1+F2+F3,nili,-0.07082049701568795,-0.075139;-0.095292;-0.042031,1.0,-4.480147632929998,1000,18060279456820579972,0.5209806422366693,0.2388824031662792,0.5209806422366693,0.9999999999999999,0.23888240316627918,0.9999999999999999,False,,,-0.2964659433972281,-0.13593690681412277,,,,,,,,,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,kendall,100,4950,1.0,,sub-01,split_half,-0.0751386975432237,,1.0,-3.569903319752616,1000,18060279456820579973,,,,,,,False,,,,,0.2014417824855195,0.3353334059496093,all,462.0,0.5790797923858242,0.5790797923858242,-0.1297553437906204,-0.1297553437906204,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,kendall,100,4950,1.0,,sub-02,split_half,-0.09529222309986099,,1.0,-4.612085402568519,1000,18060279456820579974,,,,,,,False,,,,,0.2486990457151554,0.3983330436081505,all,462.0,0.6311363114321268,0.6311363114321268,-0.15098516972289408,-0.15098516972289408,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_dot_product_rdm.csv,L3,kendall,100,4950,1.0,,sub-03,split_half,-0.042030570403979166,,0.9790209790209791,-2.1603604454469796,1000,18060279456820579975,,,,,,,False,,,,,0.088256101164494,0.1621973009295424,all,462.0,0.4027372604186784,0.4027372604186784,-0.1043622593059429,-0.1043622593059429,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L1,l1_r0,100,4950,1.0,0.1584528529687979,F1+F2+F3,nili,0.9853255179286776,0.985587;0.984224;0.986166,0.000999000999000999,4.253273805167861,1000,4820122917300918100,0.9982029733960712,0.9959559863421178,0.9982029733960712,1.0000000000000002,0.9959559863421177,1.0000000000000002,False,0.9838620586194065,,0.12100777702870803,0.10204783530632747,,,,,,,,,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L1,l1_r0,100,4950,1.0,0.1584528529687979,sub-01,split_half,0.9855865246101568,,0.001998001998001998,3.3871418481155433,1000,4820122917300918101,,,,,,,False,0.9839121224296167,0.08757481508298583,,,0.9970959883963916,0.9985458828116018,all,462.0,0.9992726769063597,0.9992726769063597,0.10900662362646636,0.10900662362646636,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L1,l1_r0,100,4950,1.0,0.1584528529687979,sub-02,split_half,0.9842237953023253,,0.005994005994005994,2.952943328388292,1000,4820122917300918102,,,,,,,False,0.982359748702642,0.10419502390908592,,,0.99782719004984,0.9989124134654982,all,462.0,0.9994560587967328,0.9994560587967328,0.10903210046053143,0.10903210046053143,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L1,l1_r0,100,4950,1.0,0.1584528529687979,sub-03,split_half,0.9861662338735507,,0.00999000999000999,2.488878390168151,1000,4820122917300918103,,,,,,,False,0.9853143047259608,0.06930655272187693,,,0.9972628766447676,0.9986295627945428,all,462.0,0.9993145464740033,0.9993145464740033,0.060851031212302495,0.060851031212302495,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L2,pearson,100,4950,1.0,,F1+F2+F3,nili,0.10521535356095879,0.122428;0.114739;0.078479,0.000999000999000999,4.222028879091564,1000,4820122917300918100,0.7375684253257272,0.38980998237383907,0.7375684253257271,1.0,0.38980998237383907,1.0,False,,,0.2699144668390103,0.1426516509495282,,,,,,,,,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L2,pearson,100,4950,1.0,,sub-01,split_half,0.12242839849217885,,0.001998001998001998,3.387141848115842,1000,4820122917300918101,,,,,,,False,,,,,0.3337925436627248,0.5005164337567787,all,462.0,0.7074718607526229,0.7074718607526229,0.17305055548348883,0.17305055548348883,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L2,pearson,100,4950,1.0,,sub-02,split_half,0.11473873830426255,,0.005994005994005994,2.952943328388368,1000,4820122917300918102,,,,,,,False,,,,,0.5656330558710041,0.7225614632367698,all,462.0,0.8500361540762662,0.8500361540762662,0.1349810096359361,0.1349810096359361,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L2,pearson,100,4950,1.0,,sub-03,split_half,0.07847892388643506,,0.00999000999000999,2.488878390167477,1000,4820122917300918103,,,,,,,False,,,,,0.1513062403009049,0.2628427346339399,all,462.0,0.5126819039462384,0.5126819039462384,0.1530752758823035,0.1530752758823035,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,spearman,100,4950,1.0,,F1+F2+F3,nili,0.1099490759879,0.124029;0.141681;0.064137,0.000999000999000999,3.6124260849813887,1000,4820122917300918100,0.718209701467412,0.3522117325727021,0.718209701467412,0.9999999999999999,0.3522117325727021,0.9999999999999999,False,,,0.31216755667048873,0.15308770650585374,,,,,,,,,False
LOC,euclidean_centered,weights_sorted_fMRI1_test_100_euclidean_rdm.csv,L3,spearman,100,4950,1.0,,sub-01,split_half,0.12402906317284763,,0.002997002997002997,2.8856001581299964,1000,4820122917300918101,,,,,,,False,,,,,0.2979383271037648,0.459094736448053,all,462.0,0.6775653005047211,0.6775653005047211,0.18305108464152148,0.18305108464152148,False
